消费地点,日期,时间段,人数
第五食堂,2019-04-01,16:00-17:00,120
第五食堂,2019-04-01,17:00-18:00,157
第五食堂,2019-04-01,18:00-19:00,258
第五食堂,2019-04-01,19:00-20:00,48
第五食堂,2019-04-01,20:00-21:00,3
第五食堂,2019-04-01,21:00-22:00,1
第五食堂,2019-04-01,22:00-23:00,0
第五食堂,2019-04-02,07:00-08:00,662
第五食堂,2019-04-02,08:00-09:00,121
第五食堂,2019-04-02,09:00-10:00,79
第五食堂,2019-04-02,10:00-11:00,45
第五食堂,2019-04-02,11:00-12:00,638
第五食堂,2019-04-02,12:00-13:00,421
第五食堂,2019-04-02,13:00-14:00,10
第五食堂,2019-04-02,14:00-15:00,0
第五食堂,2019-04-02,15:00-16:00,10
第五食堂,2019-04-02,16:00-17:00,127
第五食堂,2019-04-02,17:00-18:00,220
第五食堂,2019-04-02,18:00-19:00,235
第五食堂,2019-04-02,19:00-20:00,110
第五食堂,2019-04-02,20:00-21:00,23
第五食堂,2019-04-02,21:00-22:00,20
第五食堂,2019-04-02,22:00-23:00,4
第五食堂,2019-04-03,07:00-08:00,626
第五食堂,2019-04-03,08:00-09:00,63
第五食堂,2019-04-03,09:00-10:00,61
第五食堂,2019-04-03,10:00-11:00,26
第五食堂,2019-04-03,11:00-12:00,585
第五食堂,2019-04-03,12:00-13:00,473
第五食堂,2019-04-03,13:00-14:00,11
第五食堂,2019-04-03,14:00-15:00,0
第五食堂,2019-04-03,15:00-16:00,6
第五食堂,2019-04-03,16:00-17:00,166
第五食堂,2019-04-03,17:00-18:00,281
第五食堂,2019-04-03,18:00-19:00,367
第五食堂,2019-04-03,19:00-20:00,94
第五食堂,2019-04-03,20:00-21:00,21
第五食堂,2019-04-03,21:00-22:00,32
第五食堂,2019-04-03,22:00-23:00,6
第五食堂,2019-04-04,07:00-08:00,785
第五食堂,2019-04-04,08:00-09:00,75
第五食堂,2019-04-04,09:00-10:00,79
第五食堂,2019-04-04,10:00-11:00,26
第五食堂,2019-04-04,11:00-12:00,543
第五食堂,2019-04-04,12:00-13:00,486
第五食堂,2019-04-04,13:00-14:00,29
第五食堂,2019-04-04,14:00-15:00,0
第五食堂,2019-04-04,15:00-16:00,6
第五食堂,2019-04-04,16:00-17:00,85
第五食堂,2019-04-04,17:00-18:00,346
第五食堂,2019-04-04,18:00-19:00,288
第五食堂,2019-04-04,19:00-20:00,94
第五食堂,2019-04-04,20:00-21:00,26
第五食堂,2019-04-04,21:00-22:00,25
第五食堂,2019-04-04,22:00-23:00,12
第五食堂,2019-04-05,07:00-08:00,0
第五食堂,2019-04-05,08:00-09:00,0
第五食堂,2019-04-05,09:00-10:00,0
第五食堂,2019-04-05,10:00-11:00,0
第五食堂,2019-04-05,11:00-12:00,0
第五食堂,2019-04-05,12:00-13:00,0
第五食堂,2019-04-05,13:00-14:00,0
第五食堂,2019-04-05,14:00-15:00,0
第五食堂,2019-04-05,15:00-16:00,0
第五食堂,2019-04-05,16:00-17:00,0
第五食堂,2019-04-05,17:00-18:00,0
第五食堂,2019-04-05,18:00-19:00,0
第五食堂,2019-04-05,19:00-20:00,0
第五食堂,2019-04-05,20:00-21:00,0
第五食堂,2019-04-05,21:00-22:00,0
第五食堂,2019-04-05,22:00-23:00,0
第五食堂,2019-04-06,07:00-08:00,0
第五食堂,2019-04-06,08:00-09:00,0
第五食堂,2019-04-06,09:00-10:00,0
第五食堂,2019-04-06,10:00-11:00,0
第五食堂,2019-04-06,11:00-12:00,0
第五食堂,2019-04-06,12:00-13:00,0
第五食堂,2019-04-06,13:00-14:00,0
第五食堂,2019-04-06,14:00-15:00,0
第五食堂,2019-04-06,15:00-16:00,0
第五食堂,2019-04-06,16:00-17:00,0
第五食堂,2019-04-06,17:00-18:00,0
第五食堂,2019-04-06,18:00-19:00,0
第五食堂,2019-04-06,19:00-20:00,0
第五食堂,2019-04-06,20:00-21:00,0
第五食堂,2019-04-06,21:00-22:00,0
第五食堂,2019-04-06,22:00-23:00,0
第五食堂,2019-04-07,07:00-08:00,0
第五食堂,2019-04-07,08:00-09:00,0
第五食堂,2019-04-07,09:00-10:00,0
第五食堂,2019-04-07,10:00-11:00,0
第五食堂,2019-04-07,11:00-12:00,0
第五食堂,2019-04-07,12:00-13:00,0
第五食堂,2019-04-07,13:00-14:00,0
第五食堂,2019-04-07,14:00-15:00,0
第五食堂,2019-04-07,15:00-16:00,1
第五食堂,2019-04-07,16:00-17:00,17
第五食堂,2019-04-07,17:00-18:00,152
第五食堂,2019-04-07,18:00-19:00,154
第五食堂,2019-04-07,19:00-20:00,42
第五食堂,2019-04-07,20:00-21:00,11
第五食堂,2019-04-07,21:00-22:00,4
第五食堂,2019-04-07,22:00-23:00,0
第五食堂,2019-04-08,07:00-08:00,635
第五食堂,2019-04-08,08:00-09:00,92
第五食堂,2019-04-08,09:00-10:00,107
第五食堂,2019-04-08,10:00-11:00,43
第五食堂,2019-04-08,11:00-12:00,671
第五食堂,2019-04-08,12:00-13:00,455
第五食堂,2019-04-08,13:00-14:00,5
第五食堂,2019-04-08,14:00-15:00,0
第五食堂,2019-04-08,15:00-16:00,1
第五食堂,2019-04-08,16:00-17:00,197
第五食堂,2019-04-08,17:00-18:00,285
第五食堂,2019-04-08,18:00-19:00,367
第五食堂,2019-04-08,19:00-20:00,120
第五食堂,2019-04-08,20:00-21:00,25
第五食堂,2019-04-08,21:00-22:00,33
第五食堂,2019-04-08,22:00-23:00,12
第五食堂,2019-04-09,07:00-08:00,727
第五食堂,2019-04-09,08:00-09:00,111
第五食堂,2019-04-09,09:00-10:00,87
第五食堂,2019-04-09,10:00-11:00,17
第五食堂,2019-04-09,11:00-12:00,671
第五食堂,2019-04-09,12:00-13:00,473
第五食堂,2019-04-09,13:00-14:00,15
第五食堂,2019-04-09,14:00-15:00,1
第五食堂,2019-04-09,15:00-16:00,0
第五食堂,2019-04-09,16:00-17:00,214
第五食堂,2019-04-09,17:00-18:00,259
第五食堂,2019-04-09,18:00-19:00,338
第五食堂,2019-04-09,19:00-20:00,80
第五食堂,2019-04-09,20:00-21:00,29
第五食堂,2019-04-09,21:00-22:00,41
第五食堂,2019-04-09,22:00-23:00,6
第五食堂,2019-04-10,07:00-08:00,820
第五食堂,2019-04-10,08:00-09:00,106
第五食堂,2019-04-10,09:00-10:00,85
第五食堂,2019-04-10,10:00-11:00,21
第五食堂,2019-04-10,11:00-12:00,611
第五食堂,2019-04-10,12:00-13:00,519
第五食堂,2019-04-10,13:00-14:00,13
第五食堂,2019-04-10,14:00-15:00,0
第五食堂,2019-04-10,15:00-16:00,4
第五食堂,2019-04-10,16:00-17:00,154
第五食堂,2019-04-10,17:00-18:00,290
第五食堂,2019-04-10,18:00-19:00,357
第五食堂,2019-04-10,19:00-20:00,96
第五食堂,2019-04-10,20:00-21:00,18
第五食堂,2019-04-10,21:00-22:00,33
第五食堂,2019-04-10,22:00-23:00,9
第五食堂,2019-04-11,07:00-08:00,773
第五食堂,2019-04-11,08:00-09:00,109
第五食堂,2019-04-11,09:00-10:00,89
第五食堂,2019-04-11,10:00-11:00,34
第五食堂,2019-04-11,11:00-12:00,568
第五食堂,2019-04-11,12:00-13:00,434
第五食堂,2019-04-11,13:00-14:00,28
第五食堂,2019-04-11,14:00-15:00,0
第五食堂,2019-04-11,15:00-16:00,3
第五食堂,2019-04-11,16:00-17:00,41
第五食堂,2019-04-11,17:00-18:00,360
第五食堂,2019-04-11,18:00-19:00,247
第五食堂,2019-04-11,19:00-20:00,116
第五食堂,2019-04-11,20:00-21:00,21
第五食堂,2019-04-11,21:00-22:00,33
第五食堂,2019-04-11,22:00-23:00,19
第五食堂,2019-04-12,07:00-08:00,670
第五食堂,2019-04-12,08:00-09:00,133
第五食堂,2019-04-12,09:00-10:00,113
第五食堂,2019-04-12,10:00-11:00,54
第五食堂,2019-04-12,11:00-12:00,592
第五食堂,2019-04-12,12:00-13:00,365
第五食堂,2019-04-12,13:00-14:00,19
第五食堂,2019-04-12,14:00-15:00,0
第五食堂,2019-04-12,15:00-16:00,692
第五食堂,2019-04-12,16:00-17:00,100
第五食堂,2019-04-12,17:00-18:00,224
第五食堂,2019-04-12,18:00-19:00,185
第五食堂,2019-04-12,19:00-20:00,78
第五食堂,2019-04-12,20:00-21:00,24
第五食堂,2019-04-12,21:00-22:00,34
第五食堂,2019-04-12,22:00-23:00,12
第五食堂,2019-04-13,07:00-08:00,292
第五食堂,2019-04-13,08:00-09:00,168
第五食堂,2019-04-13,09:00-10:00,89
第五食堂,2019-04-13,10:00-11:00,49
第五食堂,2019-04-13,11:00-12:00,280
第五食堂,2019-04-13,12:00-13:00,136
第五食堂,2019-04-13,13:00-14:00,4
第五食堂,2019-04-13,14:00-15:00,2
第五食堂,2019-04-13,15:00-16:00,3
第五食堂,2019-04-13,16:00-17:00,34
第五食堂,2019-04-13,17:00-18:00,182
第五食堂,2019-04-13,18:00-19:00,167
第五食堂,2019-04-13,19:00-20:00,78
第五食堂,2019-04-13,20:00-21:00,32
第五食堂,2019-04-13,21:00-22:00,16
第五食堂,2019-04-13,22:00-23:00,4
第五食堂,2019-04-14,07:00-08:00,228
第五食堂,2019-04-14,08:00-09:00,127
第五食堂,2019-04-14,09:00-10:00,64
第五食堂,2019-04-14,10:00-11:00,69
第五食堂,2019-04-14,11:00-12:00,261
第五食堂,2019-04-14,12:00-13:00,191
第五食堂,2019-04-14,13:00-14:00,15
第五食堂,2019-04-14,14:00-15:00,1
第五食堂,2019-04-14,15:00-16:00,2
第五食堂,2019-04-14,16:00-17:00,21
第五食堂,2019-04-14,17:00-18:00,177
第五食堂,2019-04-14,18:00-19:00,224
第五食堂,2019-04-14,19:00-20:00,131
第五食堂,2019-04-14,20:00-21:00,29
第五食堂,2019-04-14,21:00-22:00,20
第五食堂,2019-04-14,22:00-23:00,11
第五食堂,2019-04-15,07:00-08:00,629
第五食堂,2019-04-15,08:00-09:00,94
第五食堂,2019-04-15,09:00-10:00,105
第五食堂,2019-04-15,10:00-11:00,54
第五食堂,2019-04-15,11:00-12:00,659
第五食堂,2019-04-15,12:00-13:00,437
第五食堂,2019-04-15,13:00-14:00,14
第五食堂,2019-04-15,14:00-15:00,0
第五食堂,2019-04-15,15:00-16:00,4
第五食堂,2019-04-15,16:00-17:00,216
第五食堂,2019-04-15,17:00-18:00,279
第五食堂,2019-04-15,18:00-19:00,320
第五食堂,2019-04-15,19:00-20:00,132
第五食堂,2019-04-15,20:00-21:00,28
第五食堂,2019-04-15,21:00-22:00,27
第五食堂,2019-04-15,22:00-23:00,17
第五食堂,2019-04-16,07:00-08:00,681
第五食堂,2019-04-16,08:00-09:00,105
第五食堂,2019-04-16,09:00-10:00,80
第五食堂,2019-04-16,10:00-11:00,19
第五食堂,2019-04-16,11:00-12:00,614
第五食堂,2019-04-16,12:00-13:00,529
第五食堂,2019-04-16,13:00-14:00,12
第五食堂,2019-04-16,14:00-15:00,1
第五食堂,2019-04-16,15:00-16:00,4
第五食堂,2019-04-16,16:00-17:00,148
第五食堂,2019-04-16,17:00-18:00,265
第五食堂,2019-04-16,18:00-19:00,337
第五食堂,2019-04-16,19:00-20:00,106
第五食堂,2019-04-16,20:00-21:00,33
第五食堂,2019-04-16,21:00-22:00,28
第五食堂,2019-04-16,22:00-23:00,8
第五食堂,2019-04-17,07:00-08:00,684
第五食堂,2019-04-17,08:00-09:00,109
第五食堂,2019-04-17,09:00-10:00,63
第五食堂,2019-04-17,10:00-11:00,33
第五食堂,2019-04-17,11:00-12:00,586
第五食堂,2019-04-17,12:00-13:00,474
第五食堂,2019-04-17,13:00-14:00,9
第五食堂,2019-04-17,14:00-15:00,0
第五食堂,2019-04-17,15:00-16:00,1
第五食堂,2019-04-17,16:00-17:00,140
第五食堂,2019-04-17,17:00-18:00,282
第五食堂,2019-04-17,18:00-19:00,268
第五食堂,2019-04-17,19:00-20:00,93
第五食堂,2019-04-17,20:00-21:00,18
第五食堂,2019-04-17,21:00-22:00,23
第五食堂,2019-04-17,22:00-23:00,11
第五食堂,2019-04-18,07:00-08:00,764
第五食堂,2019-04-18,08:00-09:00,102
第五食堂,2019-04-18,09:00-10:00,67
第五食堂,2019-04-18,10:00-11:00,24
第五食堂,2019-04-18,11:00-12:00,474
第五食堂,2019-04-18,12:00-13:00,432
第五食堂,2019-04-18,13:00-14:00,42
第五食堂,2019-04-18,14:00-15:00,1
第五食堂,2019-04-18,15:00-16:00,1
第五食堂,2019-04-18,16:00-17:00,51
第五食堂,2019-04-18,17:00-18:00,259
第五食堂,2019-04-18,18:00-19:00,288
第五食堂,2019-04-18,19:00-20:00,96
第五食堂,2019-04-18,20:00-21:00,21
第五食堂,2019-04-18,21:00-22:00,38
第五食堂,2019-04-18,22:00-23:00,11
第五食堂,2019-04-19,07:00-08:00,655
第五食堂,2019-04-19,08:00-09:00,122
第五食堂,2019-04-19,09:00-10:00,92
第五食堂,2019-04-19,10:00-11:00,42
第五食堂,2019-04-19,11:00-12:00,493
第五食堂,2019-04-19,12:00-13:00,434
第五食堂,2019-04-19,13:00-14:00,9
第五食堂,2019-04-19,14:00-15:00,0
第五食堂,2019-04-19,15:00-16:00,2
第五食堂,2019-04-19,16:00-17:00,129
第五食堂,2019-04-19,17:00-18:00,251
第五食堂,2019-04-19,18:00-19:00,227
第五食堂,2019-04-19,19:00-20:00,114
第五食堂,2019-04-19,20:00-21:00,28
第五食堂,2019-04-19,21:00-22:00,18
第五食堂,2019-04-19,22:00-23:00,7
第五食堂,2019-04-20,07:00-08:00,227
第五食堂,2019-04-20,08:00-09:00,249
第五食堂,2019-04-20,09:00-10:00,126
第五食堂,2019-04-20,10:00-11:00,80
第五食堂,2019-04-20,11:00-12:00,277
第五食堂,2019-04-20,12:00-13:00,192
第五食堂,2019-04-20,13:00-14:00,23
第五食堂,2019-04-20,14:00-15:00,5
第五食堂,2019-04-20,15:00-16:00,1
第五食堂,2019-04-20,16:00-17:00,32
第五食堂,2019-04-20,17:00-18:00,160
第五食堂,2019-04-20,18:00-19:00,143
第五食堂,2019-04-20,19:00-20:00,73
第五食堂,2019-04-20,20:00-21:00,17
第五食堂,2019-04-20,21:00-22:00,23
第五食堂,2019-04-20,22:00-23:00,1
第五食堂,2019-04-21,07:00-08:00,124
第五食堂,2019-04-21,08:00-09:00,115
第五食堂,2019-04-21,09:00-10:00,97
第五食堂,2019-04-21,10:00-11:00,57
第五食堂,2019-04-21,11:00-12:00,315
第五食堂,2019-04-21,12:00-13:00,173
第五食堂,2019-04-21,13:00-14:00,30
第五食堂,2019-04-21,14:00-15:00,5
第五食堂,2019-04-21,15:00-16:00,1
第五食堂,2019-04-21,16:00-17:00,37
第五食堂,2019-04-21,17:00-18:00,165
第五食堂,2019-04-21,18:00-19:00,194
第五食堂,2019-04-21,19:00-20:00,84
第五食堂,2019-04-21,20:00-21:00,27
第五食堂,2019-04-21,21:00-22:00,18
第五食堂,2019-04-21,22:00-23:00,4
第五食堂,2019-04-22,07:00-08:00,549
第五食堂,2019-04-22,08:00-09:00,91
第五食堂,2019-04-22,09:00-10:00,121
第五食堂,2019-04-22,10:00-11:00,56
第五食堂,2019-04-22,11:00-12:00,604
第五食堂,2019-04-22,12:00-13:00,438
第五食堂,2019-04-22,13:00-14:00,6
第五食堂,2019-04-22,14:00-15:00,0
第五食堂,2019-04-22,15:00-16:00,3
第五食堂,2019-04-22,16:00-17:00,222
第五食堂,2019-04-22,17:00-18:00,268
第五食堂,2019-04-22,18:00-19:00,283
第五食堂,2019-04-22,19:00-20:00,98
第五食堂,2019-04-22,20:00-21:00,29
第五食堂,2019-04-22,21:00-22:00,27
第五食堂,2019-04-22,22:00-23:00,9
第五食堂,2019-04-23,07:00-08:00,635
第五食堂,2019-04-23,08:00-09:00,114
第五食堂,2019-04-23,09:00-10:00,83
第五食堂,2019-04-23,10:00-11:00,20
第五食堂,2019-04-23,11:00-12:00,564
第五食堂,2019-04-23,12:00-13:00,457
第五食堂,2019-04-23,13:00-14:00,10
第五食堂,2019-04-23,14:00-15:00,2
第五食堂,2019-04-23,15:00-16:00,0
第五食堂,2019-04-23,16:00-17:00,184
第五食堂,2019-04-23,17:00-18:00,215
第五食堂,2019-04-23,18:00-19:00,261
第五食堂,2019-04-23,19:00-20:00,97
第五食堂,2019-04-23,20:00-21:00,19
第五食堂,2019-04-23,21:00-22:00,30
第五食堂,2019-04-23,22:00-23:00,2
第五食堂,2019-04-24,07:00-08:00,724
第五食堂,2019-04-24,08:00-09:00,95
第五食堂,2019-04-24,09:00-10:00,107
第五食堂,2019-04-24,10:00-11:00,34
第五食堂,2019-04-24,11:00-12:00,556
第五食堂,2019-04-24,12:00-13:00,436
第五食堂,2019-04-24,13:00-14:00,4
第五食堂,2019-04-24,14:00-15:00,0
第五食堂,2019-04-24,15:00-16:00,3
第五食堂,2019-04-24,16:00-17:00,206
第五食堂,2019-04-24,17:00-18:00,213
第五食堂,2019-04-24,18:00-19:00,206
第五食堂,2019-04-24,19:00-20:00,104
第五食堂,2019-04-24,20:00-21:00,27
第五食堂,2019-04-24,21:00-22:00,24
第五食堂,2019-04-24,22:00-23:00,6
第五食堂,2019-04-25,07:00-08:00,665
第五食堂,2019-04-25,08:00-09:00,112
第五食堂,2019-04-25,09:00-10:00,99
第五食堂,2019-04-25,10:00-11:00,31
第五食堂,2019-04-25,11:00-12:00,475
第五食堂,2019-04-25,12:00-13:00,441
第五食堂,2019-04-25,13:00-14:00,18
第五食堂,2019-04-25,14:00-15:00,2
第五食堂,2019-04-25,15:00-16:00,2
第五食堂,2019-04-25,16:00-17:00,62
第五食堂,2019-04-25,17:00-18:00,267
第五食堂,2019-04-25,18:00-19:00,237
第五食堂,2019-04-25,19:00-20:00,114
第五食堂,2019-04-25,20:00-21:00,29
第五食堂,2019-04-25,21:00-22:00,39
第五食堂,2019-04-25,22:00-23:00,14
第五食堂,2019-04-26,07:00-08:00,636
第五食堂,2019-04-26,08:00-09:00,122
第五食堂,2019-04-26,09:00-10:00,84
第五食堂,2019-04-26,10:00-11:00,50
第五食堂,2019-04-26,11:00-12:00,439
第五食堂,2019-04-26,12:00-13:00,322
第五食堂,2019-04-26,13:00-14:00,4
第五食堂,2019-04-26,14:00-15:00,0
第五食堂,2019-04-26,15:00-16:00,8
第五食堂,2019-04-26,16:00-17:00,64
第五食堂,2019-04-26,17:00-18:00,100
第五食堂,2019-04-26,18:00-19:00,123
第五食堂,2019-04-26,19:00-20:00,83
第五食堂,2019-04-26,20:00-21:00,23
第五食堂,2019-04-26,21:00-22:00,22
第五食堂,2019-04-26,22:00-23:00,14
第五食堂,2019-04-27,07:00-08:00,99
第五食堂,2019-04-27,08:00-09:00,141
第五食堂,2019-04-27,09:00-10:00,50
第五食堂,2019-04-27,10:00-11:00,55
第五食堂,2019-04-27,11:00-12:00,268
第五食堂,2019-04-27,12:00-13:00,71
第五食堂,2019-04-27,13:00-14:00,3
第五食堂,2019-04-27,14:00-15:00,1
第五食堂,2019-04-27,15:00-16:00,0
第五食堂,2019-04-27,16:00-17:00,26
第五食堂,2019-04-27,17:00-18:00,150
第五食堂,2019-04-27,18:00-19:00,61
第五食堂,2019-04-27,19:00-20:00,8
第五食堂,2019-04-27,20:00-21:00,0
第五食堂,2019-04-27,21:00-22:00,0
第五食堂,2019-04-27,22:00-23:00,1
第五食堂,2019-04-28,07:00-08:00,0
第五食堂,2019-04-28,08:00-09:00,0
第五食堂,2019-04-28,09:00-10:00,0
第五食堂,2019-04-28,10:00-11:00,0
第五食堂,2019-04-28,11:00-12:00,0
第五食堂,2019-04-28,12:00-13:00,0
第五食堂,2019-04-28,13:00-14:00,0
第五食堂,2019-04-28,14:00-15:00,0
第五食堂,2019-04-28,15:00-16:00,0
第五食堂,2019-04-28,16:00-17:00,0
第五食堂,2019-04-28,17:00-18:00,0
第五食堂,2019-04-28,18:00-19:00,0
第五食堂,2019-04-28,19:00-20:00,0
第五食堂,2019-04-28,20:00-21:00,0
第五食堂,2019-04-28,21:00-22:00,0
第五食堂,2019-04-28,22:00-23:00,0
第五食堂,2019-04-29,07:00-08:00,138
第五食堂,2019-04-29,08:00-09:00,198
第五食堂,2019-04-29,09:00-10:00,101
第五食堂,2019-04-29,10:00-11:00,70
第五食堂,2019-04-29,11:00-12:00,309
第五食堂,2019-04-29,12:00-13:00,234
第五食堂,2019-04-29,13:00-14:00,24
第五食堂,2019-04-29,14:00-15:00,3
第五食堂,2019-04-29,15:00-16:00,2
第五食堂,2019-04-29,16:00-17:00,28
第五食堂,2019-04-29,17:00-18:00,174
第五食堂,2019-04-29,18:00-19:00,218
第五食堂,2019-04-29,19:00-20:00,113
第五食堂,2019-04-29,20:00-21:00,26
第五食堂,2019-04-29,21:00-22:00,16
第五食堂,2019-04-29,22:00-23:00,6
第五食堂,2019-04-30,07:00-08:00,170
第五食堂,2019-04-30,08:00-09:00,217
第五食堂,2019-04-30,09:00-10:00,82
第五食堂,2019-04-30,10:00-11:00,69
第五食堂,2019-04-30,11:00-12:00,363
第五食堂,2019-04-30,12:00-13:00,174
第五食堂,2019-04-30,13:00-14:00,13
第五食堂,2019-04-30,14:00-15:00,3
第五食堂,2019-04-30,15:00-16:00,4
第五食堂,2019-04-30,16:00-17:00,37
第五食堂,2019-04-30,17:00-18:00,216
第五食堂,2019-04-30,18:00-19:00,259
第五食堂,2019-04-30,19:00-20:00,96
第五食堂,2019-04-30,20:00-21:00,27
第五食堂,2019-04-30,21:00-22:00,23
第五食堂,2019-04-30,22:00-23:00,7
第四食堂,2019-04-01,07:00-08:00,0
第四食堂,2019-04-01,08:00-09:00,0
第四食堂,2019-04-01,09:00-10:00,6
第四食堂,2019-04-01,10:00-11:00,24
第四食堂,2019-04-01,11:00-12:00,714
第四食堂,2019-04-01,12:00-13:00,375
第四食堂,2019-04-01,13:00-14:00,21
第四食堂,2019-04-01,14:00-15:00,6
第四食堂,2019-04-01,15:00-16:00,0
第四食堂,2019-04-01,16:00-17:00,79
第四食堂,2019-04-01,17:00-18:00,203
第四食堂,2019-04-01,18:00-19:00,402
第四食堂,2019-04-01,19:00-20:00,122
第四食堂,2019-04-01,20:00-21:00,8
第四食堂,2019-04-01,21:00-22:00,6
第四食堂,2019-04-01,22:00-23:00,1
第四食堂,2019-04-02,07:00-08:00,0
第四食堂,2019-04-02,08:00-09:00,0
第四食堂,2019-04-02,09:00-10:00,8
第四食堂,2019-04-02,10:00-11:00,33
第四食堂,2019-04-02,11:00-12:00,835
第四食堂,2019-04-02,12:00-13:00,377
第四食堂,2019-04-02,13:00-14:00,15
第四食堂,2019-04-02,14:00-15:00,4
第四食堂,2019-04-02,15:00-16:00,7
第四食堂,2019-04-02,16:00-17:00,85
第四食堂,2019-04-02,17:00-18:00,253
第四食堂,2019-04-02,18:00-19:00,510
第四食堂,2019-04-02,19:00-20:00,158
第四食堂,2019-04-02,20:00-21:00,34
第四食堂,2019-04-02,21:00-22:00,25
第四食堂,2019-04-02,22:00-23:00,9
第四食堂,2019-04-03,07:00-08:00,0
第四食堂,2019-04-03,08:00-09:00,0
第四食堂,2019-04-03,09:00-10:00,0
第四食堂,2019-04-03,10:00-11:00,0
第四食堂,2019-04-03,11:00-12:00,63
第四食堂,2019-04-03,12:00-13:00,682
第四食堂,2019-04-03,13:00-14:00,318
第四食堂,2019-04-03,14:00-15:00,27
第四食堂,2019-04-03,15:00-16:00,12
第四食堂,2019-04-03,16:00-17:00,110
第四食堂,2019-04-03,17:00-18:00,426
第四食堂,2019-04-03,18:00-19:00,518
第四食堂,2019-04-03,19:00-20:00,96
第四食堂,2019-04-03,20:00-21:00,7
第四食堂,2019-04-03,21:00-22:00,11
第四食堂,2019-04-03,22:00-23:00,5
第四食堂,2019-04-04,07:00-08:00,0
第四食堂,2019-04-04,08:00-09:00,0
第四食堂,2019-04-04,09:00-10:00,11
第四食堂,2019-04-04,10:00-11:00,38
第四食堂,2019-04-04,11:00-12:00,798
第四食堂,2019-04-04,12:00-13:00,437
第四食堂,2019-04-04,13:00-14:00,95
第四食堂,2019-04-04,14:00-15:00,12
第四食堂,2019-04-04,15:00-16:00,6
第四食堂,2019-04-04,16:00-17:00,69
第四食堂,2019-04-04,17:00-18:00,490
第四食堂,2019-04-04,18:00-19:00,393
第四食堂,2019-04-04,19:00-20:00,132
第四食堂,2019-04-04,20:00-21:00,5
第四食堂,2019-04-04,21:00-22:00,14
第四食堂,2019-04-04,22:00-23:00,11
第四食堂,2019-04-05,07:00-08:00,0
第四食堂,2019-04-05,08:00-09:00,0
第四食堂,2019-04-05,09:00-10:00,0
第四食堂,2019-04-05,10:00-11:00,0
第四食堂,2019-04-05,11:00-12:00,0
第四食堂,2019-04-05,12:00-13:00,0
第四食堂,2019-04-05,13:00-14:00,0
第四食堂,2019-04-05,14:00-15:00,0
第四食堂,2019-04-05,15:00-16:00,0
第四食堂,2019-04-05,16:00-17:00,0
第四食堂,2019-04-05,17:00-18:00,0
第四食堂,2019-04-05,18:00-19:00,0
第四食堂,2019-04-05,19:00-20:00,0
第四食堂,2019-04-05,20:00-21:00,0
第四食堂,2019-04-05,21:00-22:00,0
第四食堂,2019-04-05,22:00-23:00,0
第四食堂,2019-04-06,07:00-08:00,0
第四食堂,2019-04-06,08:00-09:00,0
第四食堂,2019-04-06,09:00-10:00,0
第四食堂,2019-04-06,10:00-11:00,0
第四食堂,2019-04-06,11:00-12:00,0
第四食堂,2019-04-06,12:00-13:00,0
第四食堂,2019-04-06,13:00-14:00,0
第四食堂,2019-04-06,14:00-15:00,0
第四食堂,2019-04-06,15:00-16:00,0
第四食堂,2019-04-06,16:00-17:00,0
第四食堂,2019-04-06,17:00-18:00,0
第四食堂,2019-04-06,18:00-19:00,0
第四食堂,2019-04-06,19:00-20:00,0
第四食堂,2019-04-06,20:00-21:00,0
第四食堂,2019-04-06,21:00-22:00,0
第四食堂,2019-04-06,22:00-23:00,0
第四食堂,2019-04-07,07:00-08:00,0
第四食堂,2019-04-07,08:00-09:00,0
第四食堂,2019-04-07,09:00-10:00,0
第四食堂,2019-04-07,10:00-11:00,0
第四食堂,2019-04-07,11:00-12:00,0
第四食堂,2019-04-07,12:00-13:00,0
第四食堂,2019-04-07,13:00-14:00,1
第四食堂,2019-04-07,14:00-15:00,8
第四食堂,2019-04-07,15:00-16:00,1
第四食堂,2019-04-07,16:00-17:00,6
第四食堂,2019-04-07,17:00-18:00,35
第四食堂,2019-04-07,18:00-19:00,171
第四食堂,2019-04-07,19:00-20:00,194
第四食堂,2019-04-07,20:00-21:00,54
第四食堂,2019-04-07,21:00-22:00,13
第四食堂,2019-04-07,22:00-23:00,0
第四食堂,2019-04-08,07:00-08:00,0
第四食堂,2019-04-08,08:00-09:00,0
第四食堂,2019-04-08,09:00-10:00,5
第四食堂,2019-04-08,10:00-11:00,13
第四食堂,2019-04-08,11:00-12:00,779
第四食堂,2019-04-08,12:00-13:00,482
第四食堂,2019-04-08,13:00-14:00,18
第四食堂,2019-04-08,14:00-15:00,0
第四食堂,2019-04-08,15:00-16:00,19
第四食堂,2019-04-08,16:00-17:00,125
第四食堂,2019-04-08,17:00-18:00,272
第四食堂,2019-04-08,18:00-19:00,570
第四食堂,2019-04-08,19:00-20:00,138
第四食堂,2019-04-08,20:00-21:00,11
第四食堂,2019-04-08,21:00-22:00,13
第四食堂,2019-04-08,22:00-23:00,2
第四食堂,2019-04-09,07:00-08:00,0
第四食堂,2019-04-09,08:00-09:00,0
第四食堂,2019-04-09,09:00-10:00,3
第四食堂,2019-04-09,10:00-11:00,24
第四食堂,2019-04-09,11:00-12:00,847
第四食堂,2019-04-09,12:00-13:00,404
第四食堂,2019-04-09,13:00-14:00,23
第四食堂,2019-04-09,14:00-15:00,1
第四食堂,2019-04-09,15:00-16:00,2
